305.35,306.89,299.18,603.19
300.77,304.66,298.97,602.78
299.48,302.92,299.18,605.6
303.67,306.27,303.34,609.35
301.83,302.81,297.29,595.34
296.39,304.14,296.39,605.89
301.63,307.3,299.23,611.11
302.28,307.04,299.78,607.48
305.34,306.94,303.98,611.98
304.04,306.13,301.26,603.57
299.27,303.11,299.17,602.35
301.54,306.35,300.75,609.44
307.83,313.87,306.82,627.21
315.73,317.73,309.46,621.34
311.38,315.03,297.24,598.76
299.13,306.7,298.88,612.43
305.57,305.76,296.89,599.16
299.7,303.66,297.45,607.79
303.44,304.82,298.32,602.01
299.38,299.74,293.04,589.91
296.79,298.45,293.06,592.71
292.98,294.84,290.68,586.62
293.26,293.9,288.42,579.27
284.83,285.26,283.11,569.42
284.05,289.16,283.94,577.01
286.65,287.99,282.18,568.85
287.16,289.9,285.73,578.98
292.7,292.85,287.55,576.65
286.85,289.42,286.22,578.86
291.01,291.57,282.29,566.94
283.82,284.09,278.25,563.55
279.81,282.44,278.3,559.55
279.6,281.48,277.22,557.52
279.12,281.21,277.5,562.96
280.26,286.03,278.58,569.29
285.72,291.05,285.49,579.94
288.82,288.92,285.68,575.93
288.84,288.84,280.81,563.66
282.94,284.67,281.85,569.92
282.61,282.98,277.63,559.16
280.33,282.24,278.7,563.13
282.79,285.92,281.95,567.74
281.89,282.06,277.56,562.76
286.41,288.98,285.03,578.48
289.82,290.41,287.17,578.88
288.92,293.11,287.92,586.22
293.28,298.91,293.17,594.29
295.12,295.65,290.32,584.38
291.38,293.2,289.54,584.41
293.99,295.11,288.29,580.11
287.07,287.85,281.42,569.63
282.5,284.9,280.0,568.92
285.01,288.49,283.21,574.94
287.11,288.51,284.82,573.35
288.14,289.25,283.14,575.15
287.41,290.76,286.99,579.17
291.98,298.12,291.91,591.44
303.24,305.33,297.97,609.15
299.12,308.02,298.01,613.82
306.35,307.81,301.04,605.91
303.02,305.54,301.55,606.33
306.35,307.28,303.88,611.68
308.29,316.31,307.6,633.22
316.84,320.1,313.57,630.57
312.96,317.06,312.94,631.24
317.46,318.56,314.51,630.95
311.59,317.82,310.54,627.03
318.81,320.66,316.88,639.57
318.61,323.48,318.42,641.06
319.7,320.93,317.05,638.79
318.33,321.73,318.06,640.47
321.05,321.98,319.56,640.59
318.1,319.92,316.88,640.24
322.5,328.84,322.13,658.2
328.39,335.17,328.27,666.83
333.89,335.87,330.81,665.71
332.51,336.06,332.29,671.03
335.8,337.36,334.6,675.29
336.49,338.17,335.07,673.69
335.3,337.73,329.85,667.68
332.44,339.03,332.11,675.33
335.88,338.97,334.25,674.95
336.54,338.95,335.78,676.77
330.26,334.75,328.39,667.39
331.26,337.54,331.13,675.4
337.42,343.21,336.81,686.13
340.84,342.41,338.82,679.81
340.72,343.0,338.75,683.21
341.0,341.22,335.49,679.18
338.73,341.97,338.3,678.86
341.7,348.64,341.09,697.49
348.69,354.8,347.53,704.22
353.55,355.07,347.89,698.85
347.68,349.02,344.21,690.29
343.42,346.16,339.17,688.99
345.25,353.18,343.98,704.11
353.48,355.17,352.18,707.74
352.73,355.11,351.18,708.04
352.57,357.99,352.07,716.31
357.41,362.92,356.87,725.51
360.88,364.32,359.26,726.13
364.74,366.09,363.7,731.98
364.14,373.62,363.76,747.33
375.12,381.02,372.43,747.11
373.52,379.2,369.12,751.4
378.56,380.0,374.42,754.43
375.67,378.23,374.17,752.43
378.11,381.07,376.69,759.69
381.17,381.56,373.73,754.92
376.45,380.53,374.7,760.41
379.95,383.51,378.28,765.95
383.92,385.74,381.08,765.55
379.08,380.36,375.67,755.77
378.42,379.24,369.88,742.05
369.54,372.37,367.77,742.52
375.04,377.83,373.74,749.42
374.52,376.03,370.66,742.71
369.58,370.53,363.99,738.95
368.68,372.1,366.85,742.66
370.59,376.76,368.75,753.42
376.36,378.29,336.74,693.1
351.47,352.03,334.75,679.92
339.23,341.04,333.6,676.81
334.75,342.38,334.75,678.49
342.12,342.22,336.37,675.45
338.73,339.73,335.5,675.9
336.99,340.24,334.35,673.3
338.66,339.23,336.24,678.44
338.48,344.16,338.09,685.71
346.1,346.48,342.4,686.04
340.97,342.15,336.52,681.09
341.46,341.97,337.51,679.85
336.24,337.85,332.0,665.29
333.85,334.49,324.4,650.5
326.1,332.92,323.94,661.21
330.64,333.65,329.2,664.08
330.26,332.55,327.89,657.25
329.1,329.85,324.04,650.76
323.79,328.77,320.75,645.49
321.79,325.29,316.81,645.41
326.63,333.21,326.54,666.38
333.5,337.73,331.04,668.14
333.25,333.65,328.97,664.05
333.73,333.75,331.81,666.14
331.98,332.25,328.28,659.34
328.85,336.24,327.77,668.87
332.76,341.18,330.71,681.8
342.61,345.65,339.73,690.0
344.36,348.3,341.56,696.46
349.81,351.63,345.76,693.35
346.2,346.46,341.57,689.14
344.78,345.95,339.89,685.94
342.51,346.51,340.98,689.24
346.2,347.14,339.94,682.34
341.42,344.53,340.62,683.54
343.71,349.65,342.58,694.97
348.31,350.44,345.45,695.65
356.62,356.9,348.47,700.78
348.28,352.59,347.91,700.04
351.43,359.61,350.7,718.81
356.96,363.19,356.19,719.1
359.01,360.15,357.0,718.14
360.28,360.97,357.15,720.38
355.65,358.07,353.93,713.67
355.92,356.25,352.41,707.56
352.71,355.11,349.89,706.93
352.25,353.1,348.0,704.36
349.53,352.14,348.7,698.09
348.69,353.96,346.7,705.44
358.37,362.14,356.94,721.27
361.11,364.6,359.01,721.69
363.31,369.35,362.48,735.95
366.35,368.31,363.93,732.74
366.4,366.78,360.86,731.29
364.77,367.8,362.94,736.1
370.03,371.11,365.38,739.45
369.61,369.83,366.78,737.96
367.12,369.71,359.83,721.27
358.32,366.13,354.72,722.95
359.85,360.82,355.5,713.23
357.51,358.48,354.18,709.37
353.85,355.05,349.36,702.58
351.01,351.35,346.46,700.95
366.62,373.1,366.52,739.47
369.24,377.0,368.87,752.15
373.98,377.82,373.72,751.61
374.48,376.39,372.55,748.67
371.98,377.06,371.88,751.62
375.46,379.05,375.05,751.77
373.85,377.4,373.72,753.62
377.68,386.85,377.63,773.48
382.41,383.8,377.72,756.94
379.14,384.12,378.32,763.64
378.12,385.04,377.83,768.06
383.41,387.95,381.32,771.83
388.61,391.87,388.32,783.22
387.75,390.04,385.43,780.28
389.42,392.48,388.23,778.56
388.61,391.21,388.53,780.72
388.41,392.9,387.43,785.66
392.23,395.15,392.07,790.72
396.51,401.99,396.16,804.64
401.15,402.97,394.42,790.29
397.51,401.22,394.13,793.35
398.14,399.13,395.42,797.52
399.65,402.7,393.77,788.6
396.02,396.49,390.74,787.97
395.92,400.87,394.08,797.59
399.05,401.99,399.02,799.01
397.41,402.06,396.59,803.98
401.15,409.88,401.0,819.25
412.92,418.51,412.9,836.3
418.94,420.42,412.86,829.1
415.47,416.75,413.24,830.32
415.69,415.9,410.98,829.24
414.29,418.28,414.2,832.53
413.8,414.39,410.3,825.34
412.4,413.79,409.62,823.05
411.95,411.95,407.17,819.29
407.72,408.62,405.15,812.07
401.0,404.86,399.24,805.58
404.11,408.1,401.72,809.1
406.89,407.23,404.2,812.48
404.13,406.93,403.41,809.04
405.85,406.1,403.31,808.09
404.69,408.09,401.9,807.42
405.23,405.48,402.39,810.2
401.83,401.99,399.17,800.46
400.49,401.18,395.17,792.02
396.02,399.63,395.14,799.0
400.77,405.89,400.5,810.81
405.21,405.58,398.84,803.99
400.62,401.37,394.17,792.89
391.56,392.03,386.75,780.91
387.92,388.32,382.77,772.73
386.3,390.41,385.11,775.52
390.0,394.7,386.55,788.02
394.96,395.07,390.57,788.23
394.52,394.57,390.0,787.89
391.51,397.01,387.06,779.79
391.83,396.51,390.5,791.2
391.91,393.94,387.6,780.42
391.21,391.43,379.21,763.81
383.14,400.22,381.7,797.68
398.81,400.48,386.05,797.92
399.0,406.23,398.69,805.69
402.55,407.47,402.49,811.22
406.6,406.71,402.31,806.88
402.29,402.36,396.8,799.23
400.13,409.81,400.0,816.82
407.97,412.27,407.31,822.31
410.09,410.82,406.66,818.18
408.52,415.72,408.0,827.34
416.92,421.82,416.44,843.4
422.55,429.32,422.55,859.19
429.89,430.32,423.75,854.88
426.9,435.31,424.86,871.24
433.79,438.19,432.49,869.09
436.02,438.63,434.45,877.82
437.8,439.59,435.06,875.13
437.11,442.69,436.93,884.67
446.08,456.48,445.34,913.38
457.78,458.27,449.32,901.4
453.31,455.04,448.58,906.69
450.81,458.58,450.81,906.04
452.31,454.13,447.13,904.49
449.59,452.96,441.78,886.98
436.86,443.32,435.37,880.37
436.0,437.77,433.88,870.93
440.1,444.4,438.56,878.86
436.22,437.36,430.53,865.93
433.34,437.81,431.59,868.38
432.44,436.86,432.14,868.83
434.87,435.35,425.91,865.25
432.3,433.67,425.44,856.75
429.64,433.1,426.96,857.35
430.54,431.55,422.03,862.27
433.58,438.36,431.04,877.32
439.4,443.84,438.4,887.78
440.33,441.84,438.12,877.4
441.08,441.35,433.2,869.59
432.87,438.19,431.13,874.6
438.41,440.7,435.43,872.64
437.97,443.05,437.5,883.82
442.67,448.82,442.52,898.15
449.0,453.72,447.07,898.21
445.33,448.82,440.01,882.32
442.51,443.28,434.9,878.52
434.31,436.52,430.01,867.41
436.99,438.2,430.64,863.83
435.24,437.36,433.66,871.26
437.76,440.69,436.69,874.67
435.82,439.27,435.46,877.96
441.57,444.37,440.85,885.45
443.44,443.84,437.0,879.89
438.31,442.92,437.61,884.0
443.34,446.03,442.01,891.04
447.93,451.44,446.87,902.61
453.8,454.77,447.31,902.76
450.04,453.87,448.51,903.51
454.8,458.69,452.56,917.72
458.28,459.78,455.91,920.47
460.42,462.27,456.47,922.16
461.83,462.25,455.24,917.09
458.78,461.7,456.44,916.04
457.78,458.28,449.91,908.19
441.65,449.79,436.17,894.15
449.32,454.63,446.83,908.21
453.65,454.8,448.11,901.33
451.94,453.45,448.67,900.43
445.27,446.75,441.39,885.27
441.84,443.33,439.35,882.93
440.8,445.74,438.8,879.85
441.08,446.13,438.79,888.48
444.83,446.58,441.44,885.32
445.83,450.59,445.83,901.74
450.03,451.81,448.73,904.09
451.0,451.07,447.92,902.52
450.66,453.16,446.19,894.12
445.85,447.55,442.88,888.21
446.07,446.25,440.99,890.22
443.62,446.09,443.34,887.97
441.79,441.84,439.18,883.09
441.76,442.59,436.46,878.84
437.54,438.47,431.96,867.43
430.61,430.85,427.4,857.31
429.03,429.61,426.67,854.56
427.25,434.37,427.12,863.28
432.55,434.43,430.16,863.05
433.7,436.82,431.63,866.95
434.72,435.74,433.5,871.32
437.28,437.36,433.25,867.83
433.38,435.82,431.41,864.02
428.2,430.25,422.37,847.82
423.54,426.11,422.3,846.23
422.95,428.58,422.71,853.09
426.28,427.42,421.2,844.58
425.58,431.48,425.38,858.02
428.57,435.12,425.99,869.24
435.12,438.3,434.18,877.15
439.57,440.24,435.24,877.17
440.21,443.21,439.56,885.62
443.35,444.33,440.35,886.24
442.61,446.81,441.39,893.74
447.02,447.27,443.34,890.61
445.58,446.17,440.77,886.64
446.43,446.83,440.78,885.33
442.05,442.54,438.86,883.68
441.52,450.3,439.89,900.85
451.3,451.3,446.03,895.93
447.52,450.38,446.14,900.64
446.4,449.11,440.95,884.07
441.59,443.39,439.05,884.41
441.62,441.62,436.17,874.83
437.51,439.73,435.87,875.77
435.78,437.12,434.03,873.99
432.92,438.78,432.53,873.51
438.48,442.18,438.38,884.57
439.72,443.02,437.27,885.56
442.34,445.38,434.42,873.69
435.87,437.12,433.38,869.96
432.11,435.36,430.44,863.37
431.04,431.37,424.22,851.33
426.54,429.71,419.92,853.52
430.31,432.79,428.5,865.86
431.4,435.11,431.03,869.6
431.71,436.49,431.08,873.71
436.24,441.16,435.37,879.6
441.28,447.49,440.35,895.57
444.83,446.78,441.21,886.36
486.47,505.83,485.18,1008.64
503.84,507.6,497.91,1000.55
500.62,504.61,496.04,1004.24
498.63,515.44,498.45,1028.59
514.01,518.34,510.49,1022.74
512.49,512.49,503.48,1012.42
505.7,509.8,504.6,1012.22
507.65,516.53,504.86,1033.4
516.78,516.82,511.08,1027.6
512.54,518.82,510.07,1027.76
513.97,516.07,510.64,1024.23
513.82,514.26,509.11,1023.3
508.27,513.9,506.81,1018.72
510.89,511.58,505.79,1019.95
509.4,510.05,501.94,1005.19
502.49,507.35,502.37,1013.25
502.87,506.07,502.12,1007.82
501.97,506.88,500.62,1009.01
501.5,514.5,501.37,1029.64
515.03,517.93,513.25,1032.4
515.5,517.06,513.23,1030.73
515.94,522.41,512.7,1028.73
513.93,515.44,509.61,1022.39
513.05,514.75,508.27,1019.51
511.58,517.22,511.08,1031.24
514.78,516.15,512.69,1029.06
516.64,524.63,515.58,1043.07
522.34,528.77,519.52,1055.51
529.03,532.01,528.02,1060.2
529.1,531.32,527.75,1056.69
529.77,531.18,523.42,1051.59
523.51,529.73,522.55,1050.38
523.72,530.0,523.04,1055.28
526.63,527.85,523.58,1054.45
532.9,533.0,528.06,1066.94
533.5,539.13,532.02,1075.19
536.07,544.12,535.82,1081.69
541.67,543.62,535.58,1074.34
537.77,539.45,532.5,1067.03
535.69,536.14,526.97,1057.89
530.01,535.34,529.02,1070.04
534.41,538.36,532.2,1066.93
533.92,540.45,527.54,1081.78
538.37,543.96,537.53,1083.25
542.12,548.53,541.97,1097.61
551.85,555.82,550.5,1112.05
555.4,555.54,551.98,1108.8
554.92,557.41,552.27,1114.4
557.91,558.05,554.39,1115.34
558.08,558.16,552.44,1106.42
554.04,558.41,551.06,1117.64
555.65,556.79,552.06,1110.07
555.42,556.38,550.4,1101.97
554.43,557.34,551.15,1114.26
560.4,567.72,558.49,1135.74
570.86,571.52,564.53,1138.11
569.59,569.97,560.68,1127.15
567.41,567.41,559.03,1127.09
561.13,571.31,556.5,1119.91
566.85,573.35,561.94,1146.25
574.34,575.34,569.76,1145.48
572.4,576.8,571.86,1153.05
576.27,578.15,569.96,1147.38
578.3,579.83,573.5,1160.51
581.13,581.76,577.27,1161.83
577.83,579.07,575.03,1156.92
573.36,574.62,559.4,1120.75
560.95,561.15,539.11,1098.21
553.09,560.77,552.9,1119.94
557.47,558.78,547.66,1103.89
570.36,574.09,561.52,1132.28
583.49,591.05,573.42,1177.74
587.4,588.65,563.89,1130.33
566.87,575.34,566.38,1135.04
569.56,573.24,561.9,1140.07
573.42,577.91,571.63,1156.78
581.63,586.75,578.11,1174.22
583.71,588.99,582.33,1169.72
587.88,593.71,583.92,1186.92
592.28,592.78,588.48,1183.44
588.17,597.71,587.63,1196.61
595.57,599.95,594.17,1199.51
598.46,604.17,597.76,1207.56
600.4,602.35,596.51,1199.05
599.32,601.19,597.87,1200.81
601.65,602.68,599.17,1200.49
600.43,607.8,600.3,1209.19
605.7,609.96,602.95,1216.66
609.71,612.15,604.61,1216.83
606.92,609.83,606.23,1215.87
607.89,609.81,600.86,1212.32
601.12,601.66,593.84,1199.4
605.23,605.73,602.49,1211.58
605.26,609.26,603.44,1214.92
608.86,610.79,607.02,1216.27
611.11,611.2,603.46,1211.46
605.58,606.55,599.8,1208.25
604.62,604.89,596.09,1196.7
595.97,601.67,589.88,1203.99
601.72,602.99,590.17,1185.8
588.79,593.21,584.08,1169.59
587.42,596.3,586.86,1188.84
595.1,603.5,594.3,1207.94
603.64,603.73,594.97,1195.97
597.73,602.55,595.45,1193.88
600.9,602.56,589.02,1179.8
589.88,590.24,570.84,1154.76
580.82,582.74,571.36,1155.55
578.84,583.6,563.64,1128.87
566.44,566.44,551.41,556.93
559.66,564.88,557.14,558.46
565.34,565.45,555.41,555.45
557.18,566.89,557.18,565.61
598.35,603.17,560.65,565.45
568.29,585.67,562.59,568.18
573.08,576.19,541.51,541.65
539.26,546.98,525.71,536.68
541.11,553.48,540.13,553.38
558.09,563.82,551.44,562.6
563.45,563.45,538.42,539.47
531.09,538.52,525.09,529.15
536.78,542.61,528.11,531.06
535.35,536.98,517.04,534.97
541.51,555.47,538.52,555.02
547.31,548.0,529.7,534.63
534.63,535.23,524.16,527.17
527.19,535.76,526.07,533.35
532.33,532.41,524.81,525.5
528.62,530.19,520.69,523.72
521.08,523.26,514.01,514.77
515.76,517.18,501.42,515.73
515.48,528.01,514.91,526.26
526.16,526.55,521.09,525.22
525.67,531.47,522.45,529.9
532.3,532.54,524.17,526.48
523.38,527.45,519.89,526.36
523.79,525.37,513.65,513.73
514.38,515.27,501.92,508.56
507.07,515.81,505.06,509.6
509.35,518.48,502.82,517.31
522.08,528.74,517.59,528.47
529.44,534.6,528.06,531.63
531.54,531.54,523.85,525.21
524.26,524.43,516.0,518.56
519.96,520.37,514.03,519.2
518.28,528.33,516.17,527.41
528.29,534.76,524.86,528.32
531.44,537.71,530.45,537.46
539.65,546.1,539.3,543.57
545.76,552.12,542.21,551.19
554.48,564.45,552.83,564.4
563.02,566.29,559.46,560.14
561.81,562.46,557.18,558.55
559.26,559.81,554.39,558.36
559.16,559.36,544.24,552.41
549.48,550.83,541.06,543.45
540.02,547.11,537.27,543.17
544.9,553.43,542.96,552.38
556.53,556.53,547.43,554.81
555.62,561.36,554.52,560.58
558.98,562.06,556.37,559.02
556.47,558.35,553.5,557.31
555.77,556.46,546.96,549.84
550.75,550.79,544.07,550.25
547.76,548.12,540.04,542.79
542.71,543.83,537.85,541.52
543.37,552.04,542.51,551.85
552.72,553.48,547.01,553.38
555.33,556.05,548.89,554.84
553.63,563.45,552.73,563.4
563.64,571.08,559.47,563.07
563.71,578.37,563.67,577.07
579.41,580.86,570.28,574.42
575.6,578.28,572.23,575.66
577.08,577.98,573.18,573.7
576.74,582.8,575.07,581.07
581.75,583.84,578.8,580.74
581.75,583.41,579.33,583.13
582.16,584.82,578.0,580.66
576.08,577.94,564.58,569.53
570.02,575.14,567.82,574.5
564.36,575.01,563.46,569.54
570.34,579.26,569.86,577.59
581.0,583.61,576.45,583.27
584.14,584.2,574.98,583.18
586.39,586.79,580.61,581.06
577.94,579.4,567.05,572.16
591.38,595.17,580.41,593.45
590.13,592.77,583.63,587.86
589.1,598.01,588.98,593.11
591.61,596.21,590.88,594.35
594.82,597.86,590.15,591.73
588.78,590.24,585.42,587.41
586.46,590.88,583.15,588.98
587.14,588.09,581.92,584.01
584.94,587.89,582.4,585.81
579.01,582.05,568.44,570.03
568.84,574.38,561.31,564.52
567.48,573.77,562.56,571.58
568.49,570.41,561.07,563.52
560.24,569.14,558.47,564.82
566.44,568.33,559.56,561.82
562.02,568.69,558.82,567.21
568.43,568.93,564.45,566.33
562.97,564.35,559.34,561.19
565.76,573.43,564.2,573.21
574.6,576.32,569.32,573.08
576.28,577.79,568.96,571.91
574.53,582.91,574.42,580.57
583.4,585.73,582.4,585.25
584.28,585.09,580.97,582.89
582.22,582.9,579.55,581.77
581.99,583.63,579.05,580.96
583.12,583.4,577.41,578.61
579.67,580.21,575.0,576.28
575.69,576.91,568.54,569.44
568.0,571.68,565.55,567.64
569.77,570.47,565.52,570.03
570.28,576.25,569.63,575.75
578.41,581.39,573.43,576.36
578.41,584.4,577.63,580.39
582.38,584.94,580.36,584.48
584.99,590.15,584.69,588.11
587.29,587.39,578.41,579.42
579.91,581.9,575.36,581.5
578.77,580.22,574.68,579.76
579.41,580.05,572.89,574.04
571.37,573.38,566.65,571.53
571.19,579.91,571.09,578.36
578.42,585.91,577.19,583.17
585.39,587.93,583.4,587.66
589.88,594.85,587.89,594.45
592.19,592.32,581.86,585.76
585.24,585.24,579.41,579.54
579.87,588.02,578.93,586.38
585.94,586.37,572.61,573.49
574.48,577.66,573.09,575.52
570.18,576.61,569.61,574.78
575.35,578.26,571.28,575.78
574.43,576.0,565.46,566.71
565.76,570.34,561.78,568.52
571.48,575.64,570.93,573.7
577.22,579.41,572.87,575.77
572.83,573.69,562.2,562.2
564.02,572.31,555.96,570.93
569.62,569.93,557.53,559.34
556.19,563.58,542.56,543.0
543.5,548.0,531.64,531.75
537.42,545.69,531.71,536.47
529.56,531.34,516.88,528.58
517.58,527.98,513.59,523.07
525.81,529.53,507.14,509.77
508.06,520.33,506.71,519.41
523.75,525.35,517.69,525.1
528.44,538.32,527.35,531.25
537.84,545.72,534.38,542.49
542.87,543.39,534.32,538.3
535.56,542.92,535.56,539.29
541.51,547.48,540.14,547.4
548.49,552.67,545.48,547.83
547.45,551.29,542.02,548.8
557.82,558.04,553.23,557.55
553.98,556.37,551.72,553.7
551.49,553.98,547.8,552.59
555.28,555.28,542.56,544.43
544.01,545.39,539.49,540.56
544.71,544.71,537.2,539.53
539.98,548.09,539.54,545.99
546.99,550.43,544.8,548.78
548.88,548.95,543.68,545.81
548.29,548.29,541.99,543.89
545.18,545.18,540.67,542.91
542.09,542.3,532.6,535.04
536.03,540.46,532.71,533.57
533.54,536.77,528.63,535.52
529.8,533.64,529.63,533.37
540.13,540.66,535.09,536.03
536.18,541.21,534.15,537.79
537.52,542.49,537.13,539.6
539.4,540.07,535.57,538.89
539.14,540.52,535.13,540.35
537.42,539.93,530.4,532.34
532.05,534.03,528.35,532.29
529.98,534.53,527.81,529.87
529.71,535.87,527.14,535.84
529.55,531.43,522.84,523.82
525.69,529.55,522.36,525.54
520.71,532.73,519.07,531.91
531.62,534.86,524.12,524.62
526.35,532.46,525.66,526.89
522.08,527.05,517.24,517.24
521.31,521.67,511.86,512.39
510.16,511.65,487.66,494.03
495.64,505.61,495.45,503.51
511.55,512.46,503.32,509.7
510.11,516.3,505.52,514.94
514.67,525.02,514.67,523.43
525.56,533.1,524.85,529.14
529.06,530.3,525.58,527.32
527.32,532.79,525.87,532.57
530.73,534.01,528.56,528.88
526.64,529.7,525.69,528.97
529.8,531.14,524.36,524.96
527.56,529.82,522.67,523.37
521.83,522.89,511.66,512.46
513.59,514.76,499.68,500.59
505.61,505.86,498.28,499.73
496.63,502.1,489.66,501.3
503.38,503.54,493.44,494.81
493.58,494.62,486.23,491.2
497.47,501.6,491.04,494.82
493.3,501.85,491.65,499.5
504.19,504.3,496.4,500.42
498.64,506.8,498.63,506.69
509.6,511.1,504.63,505.51
505.86,517.86,504.81,516.62
520.05,534.86,518.28,532.93
534.12,540.69,531.54,538.47
537.06,537.52,528.22,533.74
528.52,529.25,516.77,517.21
521.35,521.56,508.6,508.6
509.6,509.69,499.83,509.26
514.45,538.39,514.11,533.06
530.27,531.54,517.13,527.03
526.55,531.94,521.83,527.79
527.79,531.21,519.84,521.33
522.36,527.05,520.66,526.14
526.2,535.73,524.97,529.55
526.55,530.54,524.58,526.38
527.85,536.23,525.48,535.47
533.83,536.98,531.92,534.5
535.78,543.33,533.21,541.44
541.86,548.4,541.64,547.51
545.33,548.49,539.61,541.35
539.92,544.0,536.04,538.22
536.57,541.62,536.54,541.38
541.64,542.26,534.33,537.47
534.58,534.97,527.96,530.45
528.55,535.32,526.8,534.62
534.43,544.72,533.98,542.38
541.72,554.62,540.02,553.96
552.72,563.16,551.39,556.87
559.0,570.58,557.22,569.78
568.89,573.81,564.97,572.07
570.3,575.53,566.45,571.8
573.45,576.33,571.84,573.75
573.31,575.1,565.21,566.13
565.31,568.71,561.99,567.29
562.71,563.3,553.21,553.49
553.62,556.61,549.17,549.67
551.99,554.85,548.95,553.99
551.98,556.87,542.73,545.82
549.44,555.33,544.51,552.99
550.2,552.28,546.5,549.33
550.99,558.25,545.5,557.97
557.86,559.26,554.62,556.46
560.11,560.18,557.52,558.83
558.9,560.82,554.31,557.28
561.02,573.02,559.67,568.63
568.94,570.69,557.21,557.26
556.06,557.37,549.14,553.65
551.49,553.76,546.63,546.84
550.11,551.95,546.67,550.52
548.49,553.19,545.22,546.5
547.1,549.63,538.02,541.07
539.37,539.37,532.39,534.06
530.76,536.94,528.12,535.3
536.61,541.2,534.53,535.55
536.91,542.36,536.91,540.13
539.55,540.47,534.02,539.3
540.81,540.81,535.84,538.53
536.94,542.57,535.84,537.69
534.78,536.1,526.65,528.94
527.25,533.27,521.79,531.07
528.45,534.12,528.16,532.34
527.21,528.39,519.58,522.62
524.16,534.62,523.06,533.91
536.04,537.91,532.21,532.51
532.94,539.6,530.29,537.89
539.52,549.45,538.75,545.5
564.55,569.58,555.72,563.51
563.39,565.95,553.2,555.37
554.64,556.02,550.37,553.68
550.47,553.68,546.91,549.08
547.87,548.59,535.05,537.34
538.43,539.54,532.1,537.9
538.53,544.07,535.06,540.78
538.21,539.74,530.39,530.8
531.24,532.38,521.09,524.22
523.99,533.46,521.75,530.7
536.65,541.15,525.0,538.22
538.37,541.98,535.4,535.7
531.6,533.21,525.26,529.04
530.56,534.32,528.66,529.62
533.77,539.0,532.41,538.4
539.18,539.27,530.38,533.85
532.01,534.82,528.85,532.3
533.98,540.66,533.04,537.36
538.49,542.92,532.97,539.27
537.95,543.84,535.98,542.51
540.15,544.19,539.51,540.11
538.12,539.0,529.88,532.32
532.8,540.55,531.71,539.79
538.01,540.61,536.25,539.78
537.37,538.63,531.45,532.11
536.79,536.79,529.76,533.99
532.93,543.0,531.33,539.18
539.91,543.5,537.11,540.31
537.76,540.59,534.32,536.7
536.35,537.2,532.52,533.33
533.31,534.12,526.24,526.83
527.56,529.2,523.01,526.69
529.36,538.36,529.35,536.69
538.42,538.98,533.02,534.61
531.6,533.12,530.16,532.33
528.0,528.3,524.0,527.2
528.4,529.64,525.56,528.15
